sampleOverall,sampleIndiv,GC,normcov
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,0,1036
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,1,2
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,2,4
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,3,1
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,4,3
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,5,9
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,6,7
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,7,13
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,8,16
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,9,14
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,10,34
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,11,65
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,12,168
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,13,312
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,14,668
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,15,1155
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,16,2633
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,17,5280
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,18,9615
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,19,16167
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,20,28232
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,21,43346
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,22,63199
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,23,93054
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,24,130478
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,25,167911
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,26,230588
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,27,284492
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,28,350107
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,29,419105
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,30,501460
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,31,604481
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,32,689197
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,33,820008
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,34,918925
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,35,1054971
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,36,1173772
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,37,1324765
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,38,1439243
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,39,1569665
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,40,1676062
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,41,1801532
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,42,1872849
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,43,1943551
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,44,2070760
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,45,2156067
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,46,2267939
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,47,2375335
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,48,2461320
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,49,2613665
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,50,2672411
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,51,2755393
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,52,2877190
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,53,2969056
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,54,3053994
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,55,3163397
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,56,3271972
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,57,3279070
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,58,3373091
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,59,3417417
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,60,3374291
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,61,3230586
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,62,3072971
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,63,2888066
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,64,2653059
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,65,2400446
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,66,2088241
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,67,1790147
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,68,1515855
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,69,1219849
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,70,976724
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,71,753594
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,72,558031
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,73,391816
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,74,286517
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,75,205501
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,76,132895
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,77,91892
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,78,62158
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,79,35510
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,80,24941
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,81,13776
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,82,8926
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,83,5020
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,84,2835
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,85,1356
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,86,513
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,87,293
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,88,120
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,89,22
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,90,15
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,91,6
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,92,0
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,93,1
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,94,5
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,95,8
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,96,16
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,97,57
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,98,39
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,99,8
Proton_LAB02_Mother_REP03,Proton_LAB02_Mother_REP03,100,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,0,273
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,1,1
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,2,4
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,3,2
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,4,1
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,5,20
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,6,3
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,7,22
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,8,66
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,9,23
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,10,54
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,11,105
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,12,291
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,13,464
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,14,1068
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,15,1867
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,16,4190
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,17,7810
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,18,14028
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,19,22509
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,20,36784
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,21,51664
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,22,73447
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,23,100416
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,24,137911
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,25,169504
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,26,218909
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,27,256743
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,28,307971
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,29,350994
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,30,402391
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,31,465364
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,32,505006
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,33,568925
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,34,607122
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,35,656597
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,36,693458
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,37,741113
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,38,768334
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,39,801849
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,40,809969
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,41,834460
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,42,839037
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,43,835600
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,44,851242
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,45,842954
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,46,856749
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,47,861343
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,48,857676
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,49,879186
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,50,877565
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,51,876468
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,52,896729
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,53,901459
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,54,905572
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,55,927421
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,56,946760
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,57,946278
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,58,956357
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,59,971469
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,60,965272
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,61,921595
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,62,886626
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,63,841357
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,64,784129
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,65,719445
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,66,634776
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,67,559725
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,68,484501
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,69,403185
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,70,332924
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,71,269897
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,72,209283
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,73,150485
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,74,114983
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,75,89718
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,76,61916
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,77,45130
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,78,30304
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,79,19348
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,80,14600
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,81,8859
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,82,6150
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,83,3947
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,84,1929
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,85,1128
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,86,405
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,87,229
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,88,105
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,89,39
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,90,14
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,91,1
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,92,2
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,93,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,94,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,95,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,96,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,97,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,98,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,99,0
Proton_LAB02_Son_REP01,Proton_LAB02_Son_REP01,100,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,0,681
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,1,1
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,2,1
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,3,1
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,4,1
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,5,11
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,6,2
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,7,22
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,8,10
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,9,12
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,10,75
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,11,64
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,12,279
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,13,401
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,14,864
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,15,1442
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,16,4150
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,17,7819
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,18,14193
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,19,23278
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,20,39209
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,21,58824
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,22,82483
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,23,113018
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,24,160310
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,25,202485
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,26,261796
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,27,308887
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,28,375868
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,29,433096
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,30,499418
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,31,583266
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,32,640279
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,33,723281
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,34,784255
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,35,867310
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,36,910466
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,37,985340
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,38,1040361
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,39,1079291
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,40,1115355
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,41,1147172
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,42,1149772
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,43,1126911
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,44,1141213
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,45,1136373
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,46,1152189
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,47,1154931
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,48,1155523
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,49,1169132
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,50,1152017
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,51,1122782
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,52,1143090
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,53,1142177
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,54,1119819
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,55,1110523
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,56,1117168
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,57,1093901
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,58,1084294
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,59,1061332
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,60,1022546
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,61,932842
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,62,868332
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,63,781293
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,64,694223
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,65,599594
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,66,506719
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,67,409488
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,68,341393
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,69,257567
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,70,200606
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,71,143830
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,72,101200
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,73,67152
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,74,47239
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,75,31133
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,76,19541
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,77,13206
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,78,8446
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,79,4735
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,80,3048
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,81,1561
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,82,889
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,83,461
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,84,318
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,85,132
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,86,39
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,87,30
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,88,23
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,89,5
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,90,2
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,91,1
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,92,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,93,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,94,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,95,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,96,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,97,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,98,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,99,0
Proton_LAB02_Son_REP02,Proton_LAB02_Son_REP02,100,0
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,0,313
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,1,2
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,2,1
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,3,3
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,4,1
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,5,31
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,6,1
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,7,32
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,8,71
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,9,20
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,10,90
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,11,187
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,12,421
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,13,687
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,14,1420
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,15,2400
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,16,5991
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,17,11258
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,18,19859
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,19,31714
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,20,54119
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,21,78837
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,22,110922
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,23,150977
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,24,209697
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,25,256938
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,26,336846
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,27,394336
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,28,474732
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,29,541472
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,30,619180
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,31,721249
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,32,777177
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,33,876169
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,34,933976
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,35,1012979
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,36,1061740
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,37,1134711
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,38,1176702
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,39,1215713
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,40,1233285
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,41,1259813
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,42,1265741
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,43,1241797
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,44,1258025
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,45,1242137
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,46,1253520
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,47,1253040
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,48,1239282
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,49,1263064
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,50,1251828
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,51,1232590
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,52,1259299
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,53,1264440
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,54,1258762
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,55,1267315
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,56,1283633
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,57,1279627
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,58,1283185
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,59,1291333
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,60,1267055
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,61,1195489
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,62,1144728
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,63,1067195
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,64,983899
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,65,889889
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,66,772289
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,67,668286
Proton_LAB02_Son_REP03,Proton_LAB02_Son_REP03,68,569584
